Tamaño,N,Dificultad,Scramble,Iteración,Archivo,Status,Movimientos,Nodos,Tiempo_seg,RAM_KB
7x7,7,Medio (20),20,66,tableros/7x7/Medio_20/instancia_066.txt,Resuelto,20.0,291.0,0.08061742782592773,8.0
7x7,7,Medio (20),20,67,tableros/7x7/Medio_20/instancia_067.txt,Resuelto,16.0,501.0,0.09847402572631836,6.5
7x7,7,Medio (20),20,68,tableros/7x7/Medio_20/instancia_068.txt,Resuelto,20.0,176.0,0.07202339172363281,8.0
7x7,7,Medio (20),20,69,tableros/7x7/Medio_20/instancia_069.txt,Resuelto,20.0,36.0,0.05902218818664551,8.0
7x7,7,Medio (20),20,70,tableros/7x7/Medio_20/instancia_070.txt,Resuelto,20.0,41.0,0.05950284004211426,8.0
7x7,7,Medio (20),20,71,tableros/7x7/Medio_20/instancia_071.txt,Resuelto,20.0,36.0,0.05924677848815918,8.0
7x7,7,Medio (20),20,72,tableros/7x7/Medio_20/instancia_072.txt,Resuelto,20.0,40.0,0.05830264091491699,8.0
7x7,7,Medio (20),20,73,tableros/7x7/Medio_20/instancia_073.txt,Resuelto,20.0,40.0,0.059085845947265625,8.0
7x7,7,Medio (20),20,74,tableros/7x7/Medio_20/instancia_074.txt,Resuelto,20.0,200.0,0.07294964790344238,8.0
7x7,7,Medio (20),20,75,tableros/7x7/Medio_20/instancia_075.txt,Resuelto,20.0,41.0,0.059035301208496094,8.0
7x7,7,Medio (20),20,76,tableros/7x7/Medio_20/instancia_076.txt,Resuelto,20.0,129.0,0.06715512275695801,8.0
7x7,7,Medio (20),20,77,tableros/7x7/Medio_20/instancia_077.txt,Resuelto,20.0,43.0,0.05884575843811035,8.0
7x7,7,Medio (20),20,78,tableros/7x7/Medio_20/instancia_078.txt,Resuelto,14.0,62.0,0.06293153762817383,5.7
7x7,7,Medio (20),20,79,tableros/7x7/Medio_20/instancia_079.txt,Resuelto,20.0,40.0,0.059729576110839844,8.0
7x7,7,Medio (20),20,80,tableros/7x7/Medio_20/instancia_080.txt,Resuelto,16.0,295.0,0.09316873550415039,6.5
7x7,7,Medio (20),20,81,tableros/7x7/Medio_20/instancia_081.txt,Resuelto,20.0,508.0,0.10725522041320801,8.0
7x7,7,Medio (20),20,82,tableros/7x7/Medio_20/instancia_082.txt,Resuelto,20.0,59.0,0.06574797630310059,8.0
7x7,7,Medio (20),20,83,tableros/7x7/Medio_20/instancia_083.txt,Resuelto,20.0,34.0,0.06521892547607422,8.0
7x7,7,Medio (20),20,84,tableros/7x7/Medio_20/instancia_084.txt,Resuelto,14.0,26.0,0.05860137939453125,5.7
7x7,7,Medio (20),20,85,tableros/7x7/Medio_20/instancia_085.txt,Resuelto,20.0,58.0,0.06208658218383789,8.0
7x7,7,Medio (20),20,86,tableros/7x7/Medio_20/instancia_086.txt,Resuelto,18.0,88.0,0.0661766529083252,7.3
7x7,7,Medio (20),20,87,tableros/7x7/Medio_20/instancia_087.txt,Resuelto,20.0,317.0,0.0843195915222168,8.0
7x7,7,Medio (20),20,88,tableros/7x7/Medio_20/instancia_088.txt,Resuelto,20.0,180.0,0.07181835174560547,8.0
7x7,7,Medio (20),20,89,tableros/7x7/Medio_20/instancia_089.txt,Resuelto,20.0,58.0,0.06075620651245117,8.0
7x7,7,Medio (20),20,90,tableros/7x7/Medio_20/instancia_090.txt,Resuelto,20.0,150.0,0.06838774681091309,8.0
7x7,7,Medio (20),20,91,tableros/7x7/Medio_20/instancia_091.txt,Resuelto,20.0,97.0,0.06791353225708008,8.0
7x7,7,Medio (20),20,92,tableros/7x7/Medio_20/instancia_092.txt,Resuelto,20.0,39.0,0.06410765647888184,8.0
7x7,7,Medio (20),20,93,tableros/7x7/Medio_20/instancia_093.txt,Resuelto,20.0,112.0,0.07105445861816406,8.0
7x7,7,Medio (20),20,94,tableros/7x7/Medio_20/instancia_094.txt,Resuelto,20.0,450.0,0.09295487403869629,8.0
7x7,7,Medio (20),20,95,tableros/7x7/Medio_20/instancia_095.txt,Resuelto,20.0,41.0,0.058731794357299805,8.0
7x7,7,Medio (20),20,96,tableros/7x7/Medio_20/instancia_096.txt,Resuelto,20.0,35.0,0.0636131763458252,8.0
7x7,7,Medio (20),20,97,tableros/7x7/Medio_20/instancia_097.txt,Resuelto,12.0,25.0,0.06065225601196289,5.0
7x7,7,Medio (20),20,98,tableros/7x7/Medio_20/instancia_098.txt,Resuelto,20.0,112.0,0.06625771522521973,8.0
7x7,7,Medio (20),20,99,tableros/7x7/Medio_20/instancia_099.txt,Resuelto,20.0,41.0,0.06345367431640625,8.0
7x7,7,Medio (20),20,100,tableros/7x7/Medio_20/instancia_100.txt,Resuelto,20.0,109.0,0.07336592674255371,8.0
7x7,7,Dificil (50),50,1,tableros/7x7/Dificil_50/instancia_001.txt,Resuelto,46.0,391759.0,14.228842496871948,18.0
7x7,7,Dificil (50),50,2,tableros/7x7/Dificil_50/instancia_002.txt,Resuelto,50.0,12506.0,0.6348645687103271,19.5
7x7,7,Dificil (50),50,3,tableros/7x7/Dificil_50/instancia_003.txt,Resuelto,46.0,7375.0,0.39014410972595215,18.0
7x7,7,Dificil (50),50,4,tableros/7x7/Dificil_50/instancia_004.txt,Resuelto,46.0,7223.0,0.37449073791503906,18.0
7x7,7,Dificil (50),50,5,tableros/7x7/Dificil_50/instancia_005.txt,Resuelto,50.0,2727.0,0.16700172424316406,19.5
7x7,7,Dificil (50),50,6,tableros/7x7/Dificil_50/instancia_006.txt,Resuelto,40.0,530.0,0.0700380802154541,15.7
7x7,7,Dificil (50),50,7,tableros/7x7/Dificil_50/instancia_007.txt,Resuelto,48.0,308386.0,10.354533433914185,18.8
7x7,7,Dificil (50),50,8,tableros/7x7/Dificil_50/instancia_008.txt,Resuelto,50.0,36720.0,1.209615707397461,19.5
7x7,7,Dificil (50),50,9,tableros/7x7/Dificil_50/instancia_009.txt,Resuelto,48.0,57221.0,1.9559178352355957,18.8
7x7,7,Dificil (50),50,10,tableros/7x7/Dificil_50/instancia_010.txt,Resuelto,48.0,1886.0,0.09515166282653809,18.8
7x7,7,Dificil (50),50,11,tableros/7x7/Dificil_50/instancia_011.txt,Resuelto,40.0,1778.0,0.1051328182220459,15.7
7x7,7,Dificil (50),50,12,tableros/7x7/Dificil_50/instancia_012.txt,Resuelto,46.0,41145.0,1.5665698051452637,18.0
7x7,7,Dificil (50),50,13,tableros/7x7/Dificil_50/instancia_013.txt,Resuelto,50.0,6871.0,0.27262067794799805,19.5
7x7,7,Dificil (50),50,14,tableros/7x7/Dificil_50/instancia_014.txt,Resuelto,48.0,15128.0,0.5667557716369629,18.8
7x7,7,Dificil (50),50,15,tableros/7x7/Dificil_50/instancia_015.txt,Resuelto,50.0,3437.0,0.15554475784301758,19.5
7x7,7,Dificil (50),50,16,tableros/7x7/Dificil_50/instancia_016.txt,Resuelto,44.0,2561.0,0.1465015411376953,17.2
7x7,7,Dificil (50),50,17,tableros/7x7/Dificil_50/instancia_017.txt,Resuelto,36.0,3829.0,0.22083163261413574,14.2
7x7,7,Dificil (50),50,18,tableros/7x7/Dificil_50/instancia_018.txt,Resuelto,50.0,2058.0,0.12392568588256836,19.5
7x7,7,Dificil (50),50,19,tableros/7x7/Dificil_50/instancia_019.txt,Resuelto,42.0,335815.0,12.421017408370972,16.5
7x7,7,Dificil (50),50,20,tableros/7x7/Dificil_50/instancia_020.txt,Resuelto,46.0,529.0,0.056310176849365234,18.0
7x7,7,Dificil (50),50,21,tableros/7x7/Dificil_50/instancia_021.txt,Resuelto,38.0,10420.0,0.5169093608856201,14.9
7x7,7,Dificil (50),50,22,tableros/7x7/Dificil_50/instancia_022.txt,Resuelto,44.0,78647.0,3.1929497718811035,17.2
7x7,7,Dificil (50),50,23,tableros/7x7/Dificil_50/instancia_023.txt,Resuelto,46.0,16189.0,0.5962133407592773,18.0
7x7,7,Dificil (50),50,24,tableros/7x7/Dificil_50/instancia_024.txt,Resuelto,42.0,963.0,0.06386399269104004,16.5
7x7,7,Dificil (50),50,25,tableros/7x7/Dificil_50/instancia_025.txt,Resuelto,36.0,23227.0,0.950200080871582,14.2
7x7,7,Dificil (50),50,26,tableros/7x7/Dificil_50/instancia_026.txt,Resuelto,46.0,2339445.0,80.5166883468628,18.0
7x7,7,Dificil (50),50,27,tableros/7x7/Dificil_50/instancia_027.txt,Resuelto,38.0,19401.0,0.7489767074584961,14.9
7x7,7,Dificil (50),50,28,tableros/7x7/Dificil_50/instancia_028.txt,Resuelto,46.0,174640.0,6.917895317077637,18.0
7x7,7,Dificil (50),50,29,tableros/7x7/Dificil_50/instancia_029.txt,Resuelto,46.0,33017.0,1.516169548034668,18.0
7x7,7,Dificil (50),50,30,tableros/7x7/Dificil_50/instancia_030.txt,Resuelto,42.0,23317.0,0.922579288482666,16.5
7x7,7,Dificil (50),50,31,tableros/7x7/Dificil_50/instancia_031.txt,Resuelto,48.0,4689.0,0.2032032012939453,18.8
7x7,7,Dificil (50),50,32,tableros/7x7/Dificil_50/instancia_032.txt,Resuelto,48.0,289493.0,9.759126424789429,18.8
7x7,7,Dificil (50),50,33,tableros/7x7/Dificil_50/instancia_033.txt,Resuelto,48.0,20834.0,0.725322961807251,18.8
7x7,7,Dificil (50),50,34,tableros/7x7/Dificil_50/instancia_034.txt,Resuelto,50.0,5360.0,0.23267817497253418,19.5
7x7,7,Dificil (50),50,35,tableros/7x7/Dificil_50/instancia_035.txt,Resuelto,50.0,20310.0,0.7966756820678711,19.5
7x7,7,Dificil (50),50,36,tableros/7x7/Dificil_50/instancia_036.txt,Resuelto,48.0,237753.0,8.330082416534424,18.8
7x7,7,Dificil (50),50,37,tableros/7x7/Dificil_50/instancia_037.txt,Resuelto,48.0,84617.0,2.899752140045166,18.8
7x7,7,Dificil (50),50,38,tableros/7x7/Dificil_50/instancia_038.txt,Resuelto,50.0,1461.0,0.07844114303588867,19.5
7x7,7,Dificil (50),50,39,tableros/7x7/Dificil_50/instancia_039.txt,Resuelto,46.0,152268.0,5.841907262802124,18.0
7x7,7,Dificil (50),50,40,tableros/7x7/Dificil_50/instancia_040.txt,Resuelto,50.0,207036.0,7.172981262207031,19.5
7x7,7,Dificil (50),50,41,tableros/7x7/Dificil_50/instancia_041.txt,Resuelto,44.0,2960.0,0.13949060440063477,17.2
7x7,7,Dificil (50),50,42,tableros/7x7/Dificil_50/instancia_042.txt,Resuelto,46.0,98163.0,3.352057933807373,18.0
7x7,7,Dificil (50),50,43,tableros/7x7/Dificil_50/instancia_043.txt,Resuelto,50.0,5988.0,0.23351311683654785,19.5
7x7,7,Dificil (50),50,44,tableros/7x7/Dificil_50/instancia_044.txt,Resuelto,44.0,8701.0,0.372255802154541,17.2
7x7,7,Dificil (50),50,45,tableros/7x7/Dificil_50/instancia_045.txt,Resuelto,50.0,21478.0,0.8317408561706543,19.5
7x7,7,Dificil (50),50,46,tableros/7x7/Dificil_50/instancia_046.txt,Resuelto,46.0,47662.0,1.7400915622711182,18.0
7x7,7,Dificil (50),50,47,tableros/7x7/Dificil_50/instancia_047.txt,Resuelto,46.0,47054.0,1.66245698928833,18.0
7x7,7,Dificil (50),50,48,tableros/7x7/Dificil_50/instancia_048.txt,Resuelto,50.0,23885.0,0.8198096752166748,19.5
7x7,7,Dificil (50),50,49,tableros/7x7/Dificil_50/instancia_049.txt,Resuelto,50.0,518293.0,18.056451320648193,19.5
7x7,7,Dificil (50),50,50,tableros/7x7/Dificil_50/instancia_050.txt,Resuelto,50.0,262.0,0.03573250770568848,19.5
7x7,7,Dificil (50),50,51,tableros/7x7/Dificil_50/instancia_051.txt,Resuelto,42.0,6507.0,0.30431079864501953,16.5
7x7,7,Dificil (50),50,52,tableros/7x7/Dificil_50/instancia_052.txt,Resuelto,48.0,1980.0,0.11331582069396973,18.8
7x7,7,Dificil (50),50,53,tableros/7x7/Dificil_50/instancia_053.txt,Resuelto,44.0,3013.0,0.17923188209533691,17.2
7x7,7,Dificil (50),50,54,tableros/7x7/Dificil_50/instancia_054.txt,Resuelto,50.0,820.0,0.07413935661315918,19.5
7x7,7,Dificil (50),50,55,tableros/7x7/Dificil_50/instancia_055.txt,Resuelto,48.0,296323.0,10.062286376953125,18.8
7x7,7,Dificil (50),50,56,tableros/7x7/Dificil_50/instancia_056.txt,Resuelto,48.0,21227.0,0.774599552154541,18.8
7x7,7,Dificil (50),50,57,tableros/7x7/Dificil_50/instancia_057.txt,Resuelto,48.0,26703.0,0.9766161441802979,18.8
7x7,7,Dificil (50),50,58,tableros/7x7/Dificil_50/instancia_058.txt,Resuelto,48.0,27464.0,1.0105743408203125,18.8
7x7,7,Dificil (50),50,59,tableros/7x7/Dificil_50/instancia_059.txt,Resuelto,46.0,721319.0,25.50326681137085,18.0
7x7,7,Dificil (50),50,60,tableros/7x7/Dificil_50/instancia_060.txt,Resuelto,48.0,19496.0,0.7017321586608887,18.8
7x7,7,Dificil (50),50,61,tableros/7x7/Dificil_50/instancia_061.txt,Resuelto,46.0,444405.0,14.199821472167969,18.0
7x7,7,Dificil (50),50,62,tableros/7x7/Dificil_50/instancia_062.txt,Resuelto,46.0,640579.0,18.08126735687256,18.0
7x7,7,Dificil (50),50,63,tableros/7x7/Dificil_50/instancia_063.txt,Resuelto,48.0,121348.0,4.308298349380493,18.8
7x7,7,Dificil (50),50,64,tableros/7x7/Dificil_50/instancia_064.txt,Resuelto,46.0,14923.0,0.579763650894165,18.0
7x7,7,Dificil (50),50,65,tableros/7x7/Dificil_50/instancia_065.txt,Resuelto,44.0,41839.0,1.5384092330932617,17.2
7x7,7,Dificil (50),50,66,tableros/7x7/Dificil_50/instancia_066.txt,Resuelto,44.0,57302.0,1.9754979610443115,17.2
7x7,7,Dificil (50),50,67,tableros/7x7/Dificil_50/instancia_067.txt,Resuelto,48.0,1771.0,0.09017658233642578,18.8
7x7,7,Dificil (50),50,68,tableros/7x7/Dificil_50/instancia_068.txt,Resuelto,34.0,64.0,0.03204751014709473,13.4
7x7,7,Dificil (50),50,69,tableros/7x7/Dificil_50/instancia_069.txt,Resuelto,30.0,1532.0,0.10658884048461914,11.9
7x7,7,Dificil (50),50,70,tableros/7x7/Dificil_50/instancia_070.txt,Resuelto,36.0,3316.0,0.20730376243591309,14.2
7x7,7,Dificil (50),50,71,tableros/7x7/Dificil_50/instancia_071.txt,Resuelto,44.0,78872.0,3.646256685256958,17.2
7x7,7,Dificil (50),50,72,tableros/7x7/Dificil_50/instancia_072.txt,Resuelto,44.0,2932.0,0.18273568153381348,17.2
7x7,7,Dificil (50),50,73,tableros/7x7/Dificil_50/instancia_073.txt,Resuelto,38.0,17061.0,0.842754602432251,14.9
7x7,7,Dificil (50),50,74,tableros/7x7/Dificil_50/instancia_074.txt,Resuelto,48.0,1444.0,0.10340380668640137,18.8
7x7,7,Dificil (50),50,75,tableros/7x7/Dificil_50/instancia_075.txt,Resuelto,44.0,391042.0,14.063571214675903,17.2
7x7,7,Dificil (50),50,76,tableros/7x7/Dificil_50/instancia_076.txt,Resuelto,42.0,46543.0,1.7396106719970703,16.5
7x7,7,Dificil (50),50,77,tableros/7x7/Dificil_50/instancia_077.txt,Resuelto,36.0,404.0,0.04093647003173828,14.2
7x7,7,Dificil (50),50,78,tableros/7x7/Dificil_50/instancia_078.txt,Resuelto,48.0,2332.0,0.11919784545898438,18.8
7x7,7,Dificil (50),50,79,tableros/7x7/Dificil_50/instancia_079.txt,Resuelto,38.0,702.0,0.0651097297668457,14.9
7x7,7,Dificil (50),50,80,tableros/7x7/Dificil_50/instancia_080.txt,Resuelto,48.0,2724.0,0.16645145416259766,18.8
7x7,7,Dificil (50),50,81,tableros/7x7/Dificil_50/instancia_081.txt,Resuelto,50.0,2464.0,0.15433406829833984,19.5
7x7,7,Dificil (50),50,82,tableros/7x7/Dificil_50/instancia_082.txt,Resuelto,50.0,27975.0,1.1411335468292236,19.5
7x7,7,Dificil (50),50,83,tableros/7x7/Dificil_50/instancia_083.txt,Resuelto,50.0,82258.0,2.9379730224609375,19.5
7x7,7,Dificil (50),50,84,tableros/7x7/Dificil_50/instancia_084.txt,Resuelto,42.0,80.0,0.028473615646362305,16.5
7x7,7,Dificil (50),50,85,tableros/7x7/Dificil_50/instancia_085.txt,Resuelto,48.0,1306392.0,45.78680062294006,18.8
7x7,7,Dificil (50),50,86,tableros/7x7/Dificil_50/instancia_086.txt,Resuelto,46.0,1325.0,0.079559326171875,18.0
7x7,7,Dificil (50),50,87,tableros/7x7/Dificil_50/instancia_087.txt,Resuelto,48.0,24450.0,1.0574603080749512,18.8
7x7,7,Dificil (50),50,88,tableros/7x7/Dificil_50/instancia_088.txt,Resuelto,48.0,10552.0,0.5316791534423828,18.8
7x7,7,Dificil (50),50,89,tableros/7x7/Dificil_50/instancia_089.txt,Resuelto,48.0,193863.0,7.3387978076934814,18.8
7x7,7,Dificil (50),50,90,tableros/7x7/Dificil_50/instancia_090.txt,Resuelto,50.0,937252.0,31.29753088951111,19.5
7x7,7,Dificil (50),50,91,tableros/7x7/Dificil_50/instancia_091.txt,Resuelto,38.0,68420.0,2.3304598331451416,14.9
7x7,7,Dificil (50),50,92,tableros/7x7/Dificil_50/instancia_092.txt,Resuelto,44.0,391582.0,13.89296007156372,17.2
7x7,7,Dificil (50),50,93,tableros/7x7/Dificil_50/instancia_093.txt,Resuelto,50.0,95793.0,3.326397180557251,19.5
7x7,7,Dificil (50),50,94,tableros/7x7/Dificil_50/instancia_094.txt,Resuelto,44.0,130368.0,4.6353209018707275,17.2
7x7,7,Dificil (50),50,95,tableros/7x7/Dificil_50/instancia_095.txt,Resuelto,50.0,2092336.0,66.18142080307007,19.5
7x7,7,Dificil (50),50,96,tableros/7x7/Dificil_50/instancia_096.txt,Resuelto,36.0,20651.0,1.1690714359283447,14.2
7x7,7,Dificil (50),50,97,tableros/7x7/Dificil_50/instancia_097.txt,Resuelto,44.0,106047.0,5.081561803817749,17.2
7x7,7,Dificil (50),50,98,tableros/7x7/Dificil_50/instancia_098.txt,Resuelto,50.0,3724.0,0.15661096572875977,19.5
7x7,7,Dificil (50),50,99,tableros/7x7/Dificil_50/instancia_099.txt,Resuelto,44.0,36010.0,1.285752534866333,17.2
7x7,7,Dificil (50),50,100,tableros/7x7/Dificil_50/instancia_100.txt,Resuelto,42.0,36532.0,1.2828724384307861,16.5
8x8,8,Facil (10),10,1,tableros/8x8/Facil_10/instancia_001.txt,Resuelto,10.0,26.0,0.02629995346069336,5.5
8x8,8,Facil (10),10,2,tableros/8x8/Facil_10/instancia_002.txt,Resuelto,10.0,19.0,0.02779841423034668,5.5
8x8,8,Facil (10),10,3,tableros/8x8/Facil_10/instancia_003.txt,Resuelto,10.0,20.0,0.030300378799438477,5.5
8x8,8,Facil (10),10,4,tableros/8x8/Facil_10/instancia_004.txt,Resuelto,10.0,25.0,0.032216787338256836,5.5
8x8,8,Facil (10),10,5,tableros/8x8/Facil_10/instancia_005.txt,Resuelto,10.0,18.0,0.0384368896484375,5.5
8x8,8,Facil (10),10,6,tableros/8x8/Facil_10/instancia_006.txt,Resuelto,10.0,23.0,0.03571605682373047,5.5
8x8,8,Facil (10),10,7,tableros/8x8/Facil_10/instancia_007.txt,Resuelto,10.0,24.0,0.037476539611816406,5.5
8x8,8,Facil (10),10,8,tableros/8x8/Facil_10/instancia_008.txt,Resuelto,10.0,20.0,0.039809226989746094,5.5
8x8,8,Facil (10),10,9,tableros/8x8/Facil_10/instancia_009.txt,Resuelto,10.0,21.0,0.04130053520202637,5.5
8x8,8,Facil (10),10,10,tableros/8x8/Facil_10/instancia_010.txt,Resuelto,10.0,23.0,0.04207277297973633,5.5
8x8,8,Facil (10),10,11,tableros/8x8/Facil_10/instancia_011.txt,Resuelto,10.0,21.0,0.044007062911987305,5.5
8x8,8,Facil (10),10,12,tableros/8x8/Facil_10/instancia_012.txt,Resuelto,10.0,37.0,0.045317649841308594,5.5
8x8,8,Facil (10),10,13,tableros/8x8/Facil_10/instancia_013.txt,Resuelto,10.0,19.0,0.04442930221557617,5.5
8x8,8,Facil (10),10,14,tableros/8x8/Facil_10/instancia_014.txt,Resuelto,10.0,21.0,0.046630144119262695,5.5
8x8,8,Facil (10),10,15,tableros/8x8/Facil_10/instancia_015.txt,Resuelto,10.0,22.0,0.048937082290649414,5.5
8x8,8,Facil (10),10,16,tableros/8x8/Facil_10/instancia_016.txt,Resuelto,10.0,22.0,0.048793792724609375,5.5
8x8,8,Facil (10),10,17,tableros/8x8/Facil_10/instancia_017.txt,Resuelto,10.0,22.0,0.04751157760620117,5.5
8x8,8,Facil (10),10,18,tableros/8x8/Facil_10/instancia_018.txt,Resuelto,10.0,21.0,0.04842066764831543,5.5
8x8,8,Facil (10),10,19,tableros/8x8/Facil_10/instancia_019.txt,Resuelto,10.0,25.0,0.05183219909667969,5.5
8x8,8,Facil (10),10,20,tableros/8x8/Facil_10/instancia_020.txt,Resuelto,10.0,27.0,0.05659747123718262,5.5
8x8,8,Facil (10),10,21,tableros/8x8/Facil_10/instancia_021.txt,Resuelto,10.0,16.0,0.054036855697631836,5.5
8x8,8,Facil (10),10,22,tableros/8x8/Facil_10/instancia_022.txt,Resuelto,10.0,25.0,0.05568981170654297,5.5
8x8,8,Facil (10),10,23,tableros/8x8/Facil_10/instancia_023.txt,Resuelto,10.0,17.0,0.05347728729248047,5.5
8x8,8,Facil (10),10,24,tableros/8x8/Facil_10/instancia_024.txt,Resuelto,10.0,22.0,0.05633664131164551,5.5
8x8,8,Facil (10),10,25,tableros/8x8/Facil_10/instancia_025.txt,Resuelto,10.0,31.0,0.05584120750427246,5.5
8x8,8,Facil (10),10,26,tableros/8x8/Facil_10/instancia_026.txt,Resuelto,10.0,18.0,0.05321550369262695,5.5
8x8,8,Facil (10),10,27,tableros/8x8/Facil_10/instancia_027.txt,Resuelto,10.0,21.0,0.05989480018615723,5.5
8x8,8,Facil (10),10,28,tableros/8x8/Facil_10/instancia_028.txt,Resuelto,10.0,23.0,0.0604252815246582,5.5
8x8,8,Facil (10),10,29,tableros/8x8/Facil_10/instancia_029.txt,Resuelto,10.0,21.0,0.05797171592712402,5.5
8x8,8,Facil (10),10,30,tableros/8x8/Facil_10/instancia_030.txt,Resuelto,10.0,23.0,0.05428600311279297,5.5
8x8,8,Facil (10),10,31,tableros/8x8/Facil_10/instancia_031.txt,Resuelto,10.0,26.0,0.05440163612365723,5.5
8x8,8,Facil (10),10,32,tableros/8x8/Facil_10/instancia_032.txt,Resuelto,10.0,21.0,0.05381011962890625,5.5
8x8,8,Facil (10),10,33,tableros/8x8/Facil_10/instancia_033.txt,Resuelto,10.0,20.0,0.053464412689208984,5.5
8x8,8,Facil (10),10,34,tableros/8x8/Facil_10/instancia_034.txt,Resuelto,10.0,21.0,0.05343198776245117,5.5
8x8,8,Facil (10),10,35,tableros/8x8/Facil_10/instancia_035.txt,Resuelto,10.0,15.0,0.05324840545654297,5.5
8x8,8,Facil (10),10,36,tableros/8x8/Facil_10/instancia_036.txt,Resuelto,10.0,22.0,0.05380511283874512,5.5
8x8,8,Facil (10),10,37,tableros/8x8/Facil_10/instancia_037.txt,Resuelto,10.0,25.0,0.05526900291442871,5.5
8x8,8,Facil (10),10,38,tableros/8x8/Facil_10/instancia_038.txt,Resuelto,10.0,38.0,0.055721282958984375,5.5
8x8,8,Facil (10),10,39,tableros/8x8/Facil_10/instancia_039.txt,Resuelto,10.0,20.0,0.05434370040893555,5.5
8x8,8,Facil (10),10,40,tableros/8x8/Facil_10/instancia_040.txt,Resuelto,10.0,21.0,0.054254770278930664,5.5
8x8,8,Facil (10),10,41,tableros/8x8/Facil_10/instancia_041.txt,Resuelto,10.0,22.0,0.054273366928100586,5.5
8x8,8,Facil (10),10,42,tableros/8x8/Facil_10/instancia_042.txt,Resuelto,10.0,34.0,0.06299829483032227,5.5
8x8,8,Facil (10),10,43,tableros/8x8/Facil_10/instancia_043.txt,Resuelto,10.0,19.0,0.05058121681213379,5.5
8x8,8,Facil (10),10,44,tableros/8x8/Facil_10/instancia_044.txt,Resuelto,10.0,21.0,0.05141568183898926,5.5
8x8,8,Facil (10),10,45,tableros/8x8/Facil_10/instancia_045.txt,Resuelto,10.0,34.0,0.054297447204589844,5.5
8x8,8,Facil (10),10,46,tableros/8x8/Facil_10/instancia_046.txt,Resuelto,10.0,19.0,0.05795431137084961,5.5
8x8,8,Facil (10),10,47,tableros/8x8/Facil_10/instancia_047.txt,Resuelto,10.0,25.0,0.06064462661743164,5.5
8x8,8,Facil (10),10,48,tableros/8x8/Facil_10/instancia_048.txt,Resuelto,10.0,58.0,0.06322884559631348,5.5
8x8,8,Facil (10),10,49,tableros/8x8/Facil_10/instancia_049.txt,Resuelto,10.0,17.0,0.052993059158325195,5.5
8x8,8,Facil (10),10,50,tableros/8x8/Facil_10/instancia_050.txt,Resuelto,10.0,22.0,0.053406476974487305,5.5
8x8,8,Facil (10),10,51,tableros/8x8/Facil_10/instancia_051.txt,Resuelto,10.0,29.0,0.05500984191894531,5.5
8x8,8,Facil (10),10,52,tableros/8x8/Facil_10/instancia_052.txt,Resuelto,10.0,19.0,0.05340933799743652,5.5
8x8,8,Facil (10),10,53,tableros/8x8/Facil_10/instancia_053.txt,Resuelto,10.0,25.0,0.05357861518859863,5.5
8x8,8,Facil (10),10,54,tableros/8x8/Facil_10/instancia_054.txt,Resuelto,10.0,48.0,0.05830216407775879,5.5
8x8,8,Facil (10),10,55,tableros/8x8/Facil_10/instancia_055.txt,Resuelto,10.0,18.0,0.05375409126281738,5.5
8x8,8,Facil (10),10,56,tableros/8x8/Facil_10/instancia_056.txt,Resuelto,10.0,23.0,0.05454206466674805,5.5
8x8,8,Facil (10),10,57,tableros/8x8/Facil_10/instancia_057.txt,Resuelto,10.0,21.0,0.05435967445373535,5.5
8x8,8,Facil (10),10,58,tableros/8x8/Facil_10/instancia_058.txt,Resuelto,10.0,16.0,0.052910804748535156,5.5
8x8,8,Facil (10),10,59,tableros/8x8/Facil_10/instancia_059.txt,Resuelto,10.0,23.0,0.05380702018737793,5.5
8x8,8,Facil (10),10,60,tableros/8x8/Facil_10/instancia_060.txt,Resuelto,10.0,22.0,0.05074501037597656,5.5
8x8,8,Facil (10),10,61,tableros/8x8/Facil_10/instancia_061.txt,Resuelto,10.0,20.0,0.051499366760253906,5.5
8x8,8,Facil (10),10,62,tableros/8x8/Facil_10/instancia_062.txt,Resuelto,10.0,37.0,0.05227327346801758,5.5
8x8,8,Facil (10),10,63,tableros/8x8/Facil_10/instancia_063.txt,Resuelto,10.0,18.0,0.0518951416015625,5.5
8x8,8,Facil (10),10,64,tableros/8x8/Facil_10/instancia_064.txt,Resuelto,10.0,20.0,0.06416654586791992,5.5
8x8,8,Facil (10),10,65,tableros/8x8/Facil_10/instancia_065.txt,Resuelto,10.0,26.0,0.055020809173583984,5.5
8x8,8,Facil (10),10,66,tableros/8x8/Facil_10/instancia_066.txt,Resuelto,10.0,22.0,0.059388160705566406,5.5
8x8,8,Facil (10),10,67,tableros/8x8/Facil_10/instancia_067.txt,Resuelto,8.0,19.0,0.05826425552368164,4.5
8x8,8,Facil (10),10,68,tableros/8x8/Facil_10/instancia_068.txt,Resuelto,10.0,19.0,0.05887413024902344,5.5
8x8,8,Facil (10),10,69,tableros/8x8/Facil_10/instancia_069.txt,Resuelto,10.0,19.0,0.05395841598510742,5.5
8x8,8,Facil (10),10,70,tableros/8x8/Facil_10/instancia_070.txt,Resuelto,10.0,20.0,0.05509543418884277,5.5
8x8,8,Facil (10),10,71,tableros/8x8/Facil_10/instancia_071.txt,Resuelto,10.0,22.0,0.05428886413574219,5.5
8x8,8,Facil (10),10,72,tableros/8x8/Facil_10/instancia_072.txt,Resuelto,10.0,22.0,0.05528903007507324,5.5
